"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"ACER3","222687_s_at","ACER3",0.000396332980192384,-3.92710321207698,-0.193041094632353,2.71678890636364,0.0509589812837141,33,0.0435653383753576
"LY6E","202145_at","LY6E",0.000400697896492007,3.92326877835158,0.545025093676469,3.75533357430303,0.1440163227212,33,0.0436856384375459
"USP2","207213_s_at","USP2",0.000402473283225889,-3.92172079745831,-0.455872144029412,2.14933385778788,0.120506276000338,33,0.0436856384375459
"NMNAT1","223692_at","NMNAT1",0.0004037025721066,-3.92065286103697,-0.179424693367646,2.57029016160606,0.047442449401056,33,0.0436856384375459
"ASB4","237721_s_at","ASB4",0.000406010179100055,3.91865667567868,0.580692752121324,3.1085140890303,0.153621666301061,33,0.0437088793324981
"ODF2L","231909_x_at","ODF2L",0.000415752622098813,-3.91034913901951,-0.153486788198529,2.33904296087879,0.0406910357263851,33,0.0445281718591473
"NLRC5","226474_at","NLRC5",0.000419837353537031,-3.906922335692,-0.415462776077205,3.02308551572727,0.110240359803549,33,0.0447362404521474
"SQSTM1","213112_s_at","SQSTM1",0.000424273620102921,-3.90323722874161,-0.441431449838235,2.6332500930303,0.11724156456084,33,0.0449794647505051
"ALDH3B1","211004_s_at","ALDH3B1",0.000427462426931772,-3.90061147854783,-0.270992616275735,2.56908620681818,0.0720224755532484,33,0.0450886504367175
"PNLIPRP3","1558846_at","PNLIPRP3",0.000433135308037624,-3.89598709946328,-0.519518129154412,2.36461865624242,0.13823769339202,33,0.0454502808779218
"WDFY3","212598_at","WDFY3",0.000435243293061257,3.89428374922396,0.236973237125,2.7113405080303,0.0630833851666314,33,0.0454502808779218
"NR0B2","206410_at","NR0B2",0.000440814868592009,-3.88982005522974,-0.738382493422794,2.49163999493939,0.196786436601035,33,0.0456646531881157
"SESN3","225123_at","SESN3",0.000441669137850101,3.88914051668205,0.296514746974265,3.06130314360606,0.0790380003879726,33,0.0456646531881157
"AIFM1","205512_s_at","AIFM1",0.000448417737344092,-3.88381683290099,-0.298269093985294,3.42103133706061,0.0796146145415483,33,0.045941005317145
"FGFR2","208234_x_at","FGFR2",0.000448741445281187,3.88356343880935,0.200305843919117,1.86895587736364,0.0534695461266054,33,0.045941005317145
"ZNF853","232884_s_at","ZNF853",0.000456639246978549,3.87743567662131,0.205360127165441,2.34125294384849,0.0549053676660846,33,0.0465215154787659
"SLF2","203481_at","SLF2",0.000460608802202657,3.87439463442214,0.221577926911765,3.04428006027273,0.0592878800561577,33,0.046698130262148
"LIPT1","205571_at","LIPT1",0.000466374227775817,-3.87002293154986,-0.145211380849265,2.94247380357576,0.0388982800122521,33,0.0468677415988607
"CYP3A4|CYP3A7-CYP3A51P|CYP3A7","211843_x_at","CYP3A4|CYP3A7-CYP3A51P|CYP3A7",0.000466769942665216,-3.86972480862508,-0.595467043808823,2.69908120890909,0.159522126425001,33,0.0468677415988607
"ZNF609","212618_at","ZNF609",0.000472181862707639,3.86567209606466,0.155030642966911,2.65452787118182,0.0415753407387577,33,0.0471574357117261
"SYTL2","232914_s_at","SYTL2",0.00047417100787467,3.86419388097585,0.574629650205882,3.16201837545455,0.154160249422059,33,0.0471574357117261
"PITX1","208502_s_at","PITX1",0.000483252912561825,3.85752053809553,0.524161472077205,2.62048110321212,0.140864036767819,33,0.0478328771509654
"SLC12A6","226741_at","SLC12A6",0.00048640327706537,-3.85523414873948,-0.164475153878677,3.17333919821212,0.0442275439414375,33,0.0479176058561805
"LIFR","225575_at","LIFR",0.000491649094627408,3.85145876342553,0.427228781665441,3.00249477687879,0.114994887258309,33,0.0480858740936692
"PEG13","229108_at","PEG13",0.000492716162606905,3.85069560033399,0.319472932279412,2.47459855836364,0.0860078637069545,33,0.0480858740936692
"LRRC61","218907_s_at","LRRC61",0.000496886919804738,-3.84772803784125,-0.353443896022059,2.35391829881818,0.0952268457655985,33,0.048110845496142
"MLIP","235377_at","MLIP",0.00049792009872099,-3.84699665984309,-0.609410741658088,2.78156152227273,0.16422209084558,33,0.048110845496142
"VAMP7","202829_s_at","VAMP7",0.000499882857201955,-3.84561129875998,-0.218341842845588,3.68657572121212,0.0588592695085341,33,0.048110845496142
"PUS7L","238565_at","PUS7L",0.000503850634196522,-3.84282683803459,-0.192023101816176,2.6846525180303,0.051801930760001,33,0.048237807479012
"DNTTIP2","202776_at","DNTTIP2",0.000509566392104131,-3.83885297058849,-0.152840496363971,3.46224625490909,0.0412743499510736,33,0.048237807479012
"MYO9B","214780_s_at","MYO9B",0.000511521168024114,3.83750386172994,0.152754017672794,3.12240100821212,0.0412654986657911,33,0.048237807479012
"SLC25A28","223192_at","SLC25A28",0.000515767777644852,3.83459021853207,0.143318609180147,3.12607819360606,0.0387460028696223,33,0.048237807479012
"NKIRAS2","218240_at","NKIRAS2",0.000519519086281768,3.83203575139949,0.120332756845589,2.97807543163636,0.0325534930357499,33,0.048237807479012
"SPATC1L","223360_at","SPATC1L",0.000521030767164735,3.83101143462246,0.43368115292647,3.03631425127273,0.117354671484032,33,0.048237807479012
"NOSTRIN","226992_at","NOSTRIN",0.000521278806650483,3.8308436388536,0.541755792566176,3.08226416975758,0.146606227662393,33,0.048237807479012
"SLC35F1","228060_at","SLC35F1",0.000521864795045558,3.83044753287268,0.415919643797794,2.60410104312121,0.112564953408342,33,0.048237807479012
"GOLGA7B","228068_at","GOLGA7B",0.000521989202310592,3.83036349393681,0.259059134132353,2.53552954721212,0.0701135894785253,33,0.048237807479012
"LINC00842","1563742_at","LINC00842",0.000532215366455727,-3.82352133069041,-0.121493575308823,1.88593859284848,0.0329407191829158,33,0.0488724750659017
"GNB5","242404_at","GNB5",0.000533537194877931,3.82264626237175,0.132032261073529,2.15797803209091,0.0358062822501697,33,0.0488724750659017
"EPB41","225051_at","EPB41",0.000542786135161465,-3.81658167457889,-0.274788048981617,3.08093896790909,0.0746391287517621,33,0.049134943452262
"KDM4B","212495_at","KDM4B",0.000544227768334725,3.81564544802199,0.254905269742646,3.17461996930303,0.0692554702201658,33,0.049134943452262
"FLVCR2","219316_s_at","FLVCR2",0.000544358306908112,3.81556079263368,0.213035835161764,2.70725469651515,0.0578812054207673,33,0.049134943452262
"SCLT1","1569190_at","SCLT1",0.000545813113762259,3.81461867113495,0.145659943805148,2.23722559606061,0.0395851494915171,33,0.049134943452262
"PRKAA2","227892_at","PRKAA2",0.000548568178507507,-3.81284118257214,-0.42018126519853,2.6334437089697,0.114243434292859,33,0.0491710146271643
"ABCB4|ABCB1","209994_s_at","ABCB4|ABCB1",0.000554938269360323,3.80876438723002,0.589346035117646,3.55680570793939,0.160409298598084,33,0.0492691561738133
"RNF39","219916_s_at","RNF39",0.000556386564721502,-3.80784384072959,-0.518460696349265,2.38590775866667,0.141149710121163,33,0.0492691561738133
"CIDEB","221188_s_at","CIDEB",0.00055808458018252,3.80676753178938,0.391852553683823,3.10441691512121,0.106711102357914,33,0.0492691561738133
"ACSL4","202422_s_at","ACSL4",0.000559099354234798,-3.80612582262759,-0.283505600091911,3.13592981812121,0.0772185749095124,33,0.0492691561738133
"CYP3A5","205765_at","CYP3A5",0.00056529291178243,-3.80223359228045,-0.524481162742647,2.9565402399697,0.142999454803628,33,0.049463893793629
"BRPF3","225217_s_at","BRPF3",0.000568920367597376,3.79997318212149,0.445299147411764,3.23364512848485,0.121482749710084,33,0.049463893793629
"PDZD8","213549_at","PDZD8",0.000569786986227308,3.79943523089806,0.234607120680146,3.09238912412121,0.0640125938328252,33,0.049463893793629
"GCLM","234986_at","GCLM",0.00057251543568123,-3.79774673021794,-0.175630567213236,2.81338362581818,0.0479421368090067,33,0.049463893793629
"LPA","207584_at","LPA",0.000578723693268897,3.79393370452596,0.265011553327206,2.20743870066667,0.0724133019852413,33,0.049463893793629
"RAB10","222980_at","RAB10",0.000579380753061554,-3.79353247581154,-0.109955781621321,3.93642085006061,0.0300481366197914,33,0.049463893793629
"MOSPD1","1557455_s_at","MOSPD1",0.000580074303454789,-3.7931094436971,-0.261017703286765,2.87545480154545,0.0713374977256059,33,0.049463893793629
"AFF3","227198_at","AFF3",0.000580879128447605,3.79261915503093,0.68967010552206,2.69332855793939,0.188514798731669,33,0.049463893793629
"SGMS2","227038_at","SGMS2",0.000583544848032046,-3.79099993424517,-0.379778346926471,2.78429737990909,0.103853157311482,33,0.049463893793629
"PABPN1","213046_at","PABPN1",0.000584993141825538,3.79012321671277,0.1796016459375,3.16272226309091,0.0491247399927014,33,0.049463893793629
"RORB","231040_at","RORB",0.000595837419984077,3.78362491008086,0.590797152058824,2.7207548560303,0.161872695461059,33,0.0501776795014816
"OSTCP1","1553931_at","OSTCP1",0.000602676269979109,3.7795856198882,0.0906837267316174,2.20051695578788,0.0248730162182304,33,0.0503833552773877
"PLCXD3","239270_at","PLCXD3",0.000603104564009908,-3.77933413631546,-0.613640005341912,2.45910719130303,0.168322299792234,33,0.0503833552773877
"NLK","218318_s_at","NLK",0.000606517234440643,3.77733647618573,0.318605492286764,3.07091290321212,0.0874401445939528,33,0.0504665834314456
"NR1D2","225768_at","NR1D2",0.000613318756313317,3.77338744891836,0.255248494169118,3.23912783263636,0.0701253544721086,33,0.0508300088317604
"TGFB1I1","209651_at","TGFB1I1",0.000642176707834194,3.7570919218363,0.356191606797794,3.14151989136364,0.0982822617761227,33,0.0528933972940327
"RAB23","223463_at","RAB23",0.000643280963020555,-3.75648258666644,-0.203950271205883,3.35114794027273,0.0562841599591657,33,0.0528933972940327
"QPCT","205174_s_at","QPCT",0.000649026692184856,3.75332834929711,0.668342821367647,3.73426817681818,0.184597582864455,33,0.0531565586912969
"TCF7L2","212762_s_at","TCF7L2",0.0006614393367923,3.74660567173924,0.226401678911765,3.16994084842424,0.0626447872016271,33,0.0537716125174648
"FSCN1","201564_s_at","FSCN1",0.000661685631648956,3.74647352105031,0.447782542735295,3.38251171284848,0.123904697608704,33,0.0537716125174648
"HMGN5","221606_s_at","HMGN5",0.000666927123650339,-3.74367243145198,-0.374214974408089,3.15267132787879,0.103625491205355,33,0.0539224603009989
"RP2","205191_at","RP2",0.000668705636483539,-3.74272683338175,-0.158489790845588,2.84973779948485,0.0438991835196125,33,0.0539224603009989
"TNR","213841_at","TNR",0.00067913024146499,-3.73723287902809,-0.52894429376103,2.43729578957576,0.146724641417734,33,0.0545524426653705
"STK32C","230934_at","STK32C",0.000688625571693089,3.7322994032553,0.153161612768382,2.62814253481818,0.0425418857425312,33,0.0550655037776884
"OTUD3","213216_at","OTUD3",0.000690790614783546,3.73118375548878,0.17950176248897,2.86725777860606,0.0498729848019815,33,0.0550655037776884
"CIB4","236378_at","CIB4",0.000694553895492359,3.72925258133611,0.321948516066177,2.55687741672727,0.0894968830322202,33,0.0551549737922354
"SORBS2","204288_s_at","SORBS2",0.000703234746692556,3.72483631866681,0.540370412014706,3.65990095924242,0.150393009297273,33,0.0556327942601289
"DDX10","204977_at","DDX10",0.000708072052600249,-3.72239828926579,-0.153713647125001,3.21245850090909,0.0428087817230267,33,0.0557888428088255
"CIB2","205007_s_at","CIB2",0.000710549781524903,-3.72115574791972,-0.231911052966912,2.47298922212121,0.0646080869217322,33,0.0557888428088255
"PLEKHA8|PLEKHA8P1","233943_x_at","PLEKHA8|PLEKHA8P1",0.00072233027076156,-3.71530490837997,-0.187825057628676,2.46897567466667,0.0524085749503568,33,0.0565013771717423
"HIP1R","38340_at","HIP1R",0.000727873861503062,3.7125835948009,0.221117981069851,3.13978102578788,0.0617434795598684,33,0.0566503244664625
"UCHL1","201387_s_at","UCHL1",0.000730520077059525,-3.71129166121832,-0.449836027860295,2.83800118130303,0.125652875387169,33,0.0566503244664625
"XYLT1","213725_x_at","XYLT1",0.000732421632525756,3.71036608326677,0.398518731040441,3.35410515642424,0.111346163779163,33,0.0566503244664625
"KRAS","204009_s_at","KRAS",0.000737293266792299,3.70800541243202,0.150100270080881,3.57323759218182,0.0419647263792608,33,0.0566503244664625
"LAMC3","219407_s_at","LAMC3",0.000737796899922327,3.70776222744003,0.492589437400736,2.97152882721212,0.137726179591872,33,0.0566503244664625
"LINC02201","1562801_at","LINC02201",0.000751786257171151,-3.70107082735376,-0.0982816879742652,2.05508583709091,0.0275288767884156,33,0.0568070073140193
"SPOCK1","202363_at","SPOCK1",0.000753647924790163,3.70018946539175,0.6385669476875,3.72590104793939,0.178906349713077,33,0.0568070073140193
"INPP5A","203006_at","INPP5A",0.000755372983696153,3.69937465875484,0.262568566746323,3.44577061830303,0.0735796466232889,33,0.0568070073140193
"PTPRE","221840_at","PTPRE",0.000756737059819723,3.6987316327558,0.362014894297794,3.24758189824242,0.101465149334903,33,0.0568070073140193
"LTBP1","202729_s_at","LTBP1",0.000757835301344711,3.69821473694215,0.445561978724264,3.12589569512121,0.124899091833997,33,0.0568070073140193
"NBN","202905_x_at","NBN",0.000760239717221465,-3.69708560961434,-0.199335500242648,3.19969510415152,0.0558944162232135,33,0.0568070073140193
"S100A11","200660_at","S100A11",0.000760347393473068,-3.69703512522329,-0.419959978290441,3.61483503981818,0.117759949097592,33,0.0568070073140193
"ABHD17C","225436_at","ABHD17C",0.00076513538261251,3.69479723353476,0.256152526356618,2.899254974,0.0718706074015504,33,0.0568070073140193
"ADAMTSL1","229585_at","ADAMTSL1",0.000765772480390861,3.69450047936056,0.37522831325,2.44622332184849,0.105289037428769,33,0.0568070073140193
"EFL1","218973_at","EFL1",0.000767037398254893,-3.69391200075102,-0.24828572480147,2.98032073830303,0.0696800553249941,33,0.0568070073140193
"KRT33A|KRT33B|KRT31","208483_x_at","KRT33A|KRT33B|KRT31",0.000796804287892343,-3.68032826461108,-0.111990719834559,1.99072204618182,0.0315455977066283,33,0.0585846594943831
"DNAJC9","213088_s_at","DNAJC9",0.000797929492731789,3.67982448725456,0.164925372952205,3.53012257557576,0.0464626152342843,33,0.0585846594943831
"RBM48","221596_s_at","RBM48",0.000801705198516642,-3.67813903948444,-0.154115553341912,2.908028908,0.0434371786637378,33,0.0585846594943831
"ZCCHC12","228715_at","ZCCHC12",0.000806404352101654,3.67605207604348,0.3335650071875,2.61940096166667,0.0940680433902977,33,0.0585846594943831
"INTS10","229632_s_at","INTS10",0.000810874802217175,-3.67407758542694,-0.167403349948529,3.38586418075758,0.0472344761179167,33,0.0585846594943831
"FGF12","207501_s_at","FGF12",0.000813963811638437,3.67271939265715,0.355949891172794,2.59247737381818,0.10047184971238,33,0.0585846594943831
"KCNJ8","205304_s_at","KCNJ8",0.000818379069949689,3.67078670734691,0.37306096755147,2.76434460930303,0.105357132840715,33,0.0585846594943831
"EXT1","201995_at","EXT1",0.000818675982741003,3.67065710263245,0.149472410341911,3.33769487884849,0.0422143885235876,33,0.0585846594943831
"FAM170A","1562906_at","FAM170A",0.000820089281457727,3.67004081010291,0.119665746283089,2.54015375369697,0.0338019878648217,33,0.0585846594943831
"SMU1","233946_at","SMU1",0.000821884050213117,3.6692596516028,0.0976344139522061,2.32901012309091,0.027584667914343,33,0.0585846594943831
"ZDHHC21","241946_at","ZDHHC21",0.000825126833530202,-3.66785243504703,-0.16587694941544,2.44828729124242,0.0468832237246234,33,0.0585846594943831
"TSPAN7","202242_at","TSPAN7",0.000827035312434014,3.66702674504706,0.543619015713236,3.75738963048485,0.153682297297612,33,0.0585846594943831
"PHACTR4","219235_s_at","PHACTR4",0.000827506562166292,-3.66682314614236,-0.150079627011031,3.03992822493939,0.0424301980646226,33,0.0585846594943831
"LGR5","213880_at","LGR5",0.000830427767281776,3.66556356657235,0.60068808814706,2.44227266024242,0.169883635396708,33,0.0585928510799997
"GIT2","209876_at","GIT2",0.000835948254216509,-3.66319488440849,-0.25621415088603,2.7234279700303,0.072508074095581,33,0.0587837686508814
"GRHL1","222830_at","GRHL1",0.000841369649588898,-3.66088341059137,-0.177526746069853,2.2398126679697,0.0502714227279823,33,0.0589664601733696
"SAMD9L","226603_at","SAMD9L",0.000846222871416049,-3.65882638090787,-0.315412156301468,3.10828496990909,0.0893675613526067,33,0.0591082430418869
"GNPTAB","240106_at","GNPTAB",0.000849487566701419,-3.65744905959577,-0.182974585183823,2.33468157133333,0.0518627769097457,33,0.0591384927685304
"LCNL1","1560488_at","LCNL1",0.000854177829114258,-3.65547925537642,-0.181497718827206,2.33929289321212,0.0514718915766783,33,0.0592674550201039
"FAM83H","226129_at","FAM83H",0.000859635133996597,3.6532004435203,0.337952413588234,2.76594172490909,0.0959014850162123,33,0.0594486085215859
"CHRD","211248_s_at","CHRD",0.000865288332295366,3.65085454755085,0.196264295003676,2.41137567087879,0.0557301291316744,33,0.0596199647674986
"ECHDC3","219298_at","ECHDC3",0.000867822326517576,-3.64980783121262,-0.409020610786765,2.60285663,0.116176550062179,33,0.0596199647674986
"NUDT16L2P","1568593_a_at","NUDT16L2P",0.000877012838915359,-3.64603616357206,-0.283706728227941,2.0880218629697,0.0806662642881858,33,0.0599120881454981
"NKX3-2","207031_at","NKX3-2",0.000877811777472943,3.64571009838387,0.307541713650736,2.66689877369697,0.0874510805879669,33,0.0599120881454981
"BBOF1","220173_at","BBOF1",0.000906514996819762,-3.63418213167044,-0.142649868992648,2.65932771772727,0.0406919001227829,33,0.0614227348392806
"PSAT1","223062_s_at","PSAT1",0.000907762658912847,3.6336890819219,0.227639752356619,3.64506100027273,0.0649446860866212,33,0.0614227348392806
"RPL22L1","225541_at","RPL22L1",0.000908768257856726,3.63329216719644,0.292874917794117,3.63779259915152,0.0835651387444886,33,0.0614227348392806
"MSI2","226134_s_at","MSI2",0.000925336083998958,3.62681320380541,0.231216073000001,3.51695184333333,0.0660900551243869,33,0.0623407874655427
"SNCA","204467_s_at","SNCA",0.000930083138436037,-3.62497750475951,-0.38792342132353,2.44640933924242,0.110938928522137,33,0.0624591200843622
"LOXL1-AS1","232752_at","LOXL1-AS1",0.000937886008367371,-3.62197970623105,-0.379894032838235,2.38822381763636,0.10873259194004,33,0.0626034230318214
